Album,Artist,Genre,Name,Total Time,carpeta_esquema,filename,playlist,ruta_absoluta,Album Artist,Album Rating,Album Rating Computed,Artwork Count,BPM,Bit Rate,Clean,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,Disliked,Explicit,File Folder Count,Kind,Library Folder Count,Location,Matched,Normalization,Persistent ID,Play Count,Play Date,Play Date UTC,Purchased,Rating,Rating Computed,Release Date,Sample Rate,Size,Skip Count,Skip Date,Sort Album,Sort Album Artist,Sort Artist,Sort Composer,Sort Name,Track Count,Track ID,Track Number,Track Type,Work,Year
太陽スキャンダラス[通常盤] - Single,SCANDAL,J-Rock,Welcome home,4:02,RAW,02 Welcome home.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,SCANDAL,100,True,1,152,318,,Se encuentra en spotify,,川村結花,2025-01-18 03:52:02,2025-10-17 06:53:59,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SCANDAL/%E5%A4%AA%E9%99%BD%E3%82%B9%E3%82%AD%E3%83%A3%E3%83%B3%E3%83%80%E3%83%A9%E3%82%B9%5B%E9%80%9A%E5%B8%B8%E7%9B%A4%5D%20-%20Single/02%20Welcome%20home.m4a,,17372,28D649EE7D5DB713,4,3842421268,2025-10-04 16:14:28,,100,,2012-07-11 12:00:00,48000,9801066,,,,,,,,3,14571,2,File,,2012
恋するユニバース - EP,SCANDAL,J-Rock,恋するユニバース,4:17,RAW,01 恋するユニバース.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,SCANDAL,100,True,1,175,318,,Se encuentra en spotify,,MAMI,2025-01-18 03:55:41,2025-10-17 06:53:59,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/SCANDAL/%E6%81%8B%E3%81%99%E3%82%8B%E3%83%A6%E3%83%8B%E3%83%90%E3%83%BC%E3%82%B9%20-%20EP/01%20%E6%81%8B%E3%81%99%E3%82%8B%E3%83%A6%E3%83%8B%E3%83%90%E3%83%BC%E3%82%B9.m4a,,11778,B32C13C03C5B24EA,1,3825877571,2025-03-27 05:46:11,,100,,2017-10-22 12:00:00,48000,10368688,,,,,,,,4,14573,1,File,,2017
人生×僕=,ONE OK ROCK,J-Rock,Smiling Down,4:24,RAW,10 Smiling Down.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ONE OK ROCK,100,True,1,84,320,,Se encuentra en spotify,,"Toru, Taka",2025-01-18 04:08:07,2025-10-17 06:54:47,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ONE%20OK%20ROCK/%E4%BA%BA%E7%94%9F%C3%97%E5%83%95=/10%20Smiling%20Down.m4a,,6292,C49BAADD98285A29,11,3844360096,2025-10-27 03:48:16,,100,,2013-03-06 12:00:00,48000,10717732,,,,,,,,13,14577,10,File,,2013
YONA YONA DANCE (Frederhythm Ver.) - Single,フレデリック,J-Rock,Yona Yona Dance (Frederhythm Ver.),3:49,RAW,01 Yona Yona Dance (Frederhythm Ver..m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,フレデリック,100,True,1,150,331,,Se encuentra en spotify,,,2025-01-18 04:38:04,2025-10-17 06:53:08,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/%E3%83%95%E3%83%AC%E3%83%87%E3%83%AA%E3%83%83%E3%82%AF/YONA%20YONA%20DANCE%20(Frederhythm%20Ver.)%20-%20Sin/01%20Yona%20Yona%20Dance%20(Frederhythm%20Ver..m4a,,5086,C5ACB116C095E37E,2,3834341282,2025-07-03 03:48:02,,100,,2022-01-19 12:00:00,48000,9641678,,,,,,,,1,14585,1,File,,2022
Otogino Machi - Single,Daoko,J-Pop,Otogino Machi,3:23,RAW,01 Otogino Machi.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Daoko,100,True,1,113,331,,Se encuentra en spotify,,Daoko & Nariaki,2025-01-18 04:48:08,2025-10-17 06:56:22,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Daoko/Otogino%20Machi%20-%20Single/01%20Otogino%20Machi.m4a,,3844,9ADE6E85479E88EF,2,3835606405,2025-07-17 19:13:25,,100,,2020-01-15 12:00:00,48000,8613170,,,,,,,,1,14591,1,File,,2020
Glass Houses - Single,Bad Omens,Metal,Glass Houses,4:00,RAW,01 Glass Houses.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Bad Omens,100,True,1,115,317,,Se encuentra en spotify,,Bad Omens,2025-01-18 05:08:21,2025-10-17 06:57:04,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Bad%20Omens/Glass%20Houses%20-%20Single/01%20Glass%20Houses.m4a,,12409,A2C5E0D49DCABB12,4,3845984350,2025-11-14 22:59:10,,100,,2016-01-29 12:00:00,48000,9683571,,,,,,,,1,14597,1,File,,2016
Limits - Single,Bad Omens,Metal,Limits,3:27,RAW,01 Limits.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Bad Omens,100,True,1,103,321,,Se encuentra en spotify,,Erik Ron & Noah Sebastian,2025-01-18 05:08:21,2025-10-17 06:57:04,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Bad%20Omens/Limits%20-%20Single/01%20Limits.m4a,,9255,60CF1717F4007B71,3,3846062730,2025-11-15 20:45:30,,100,,2020-01-17 12:00:00,48000,8432786,,,,,,,,2,14599,1,File,,2020
POST HUMAN- SURVIVAL HORROR,Bring Me The Horizon feat. BABYMETAL,Hard rock,Kingslayer,3:40,RAW,06 Kingslayer.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Bring Me The Horizon,100,True,1,93,323,,Se encuentra en spotify,,"Oliver Sykes, Jordan Fish & MK-METAL",2025-01-18 05:24:38,2025-10-17 06:56:52,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Bring%20Me%20The%20Horizon/POST%20HUMAN-%20SURVIVAL%20HORROR/06%20Kingslayer.m4a,,12115,7C7FE1F664AF6367,6,3844410965,2025-10-27 17:56:05,,100,,2020-10-30 12:00:00,48000,9089792,,,,,,,,9,14615,6,File,,2020
Bekhauf - Single,Bloodywood feat. BABYMETAL,Metal,Bekhauf,3:48,RAW,01 Bekhauf.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Bloodywood feat. BABYMETAL,100,True,1,180,320,,Se encuentra en spotify,,,2025-01-18 05:33:16,2025-10-17 06:56:52,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Bloodywood%20feat.%20BABYMETAL/Bekhauf%20-%20Single/01%20Bekhauf.m4a,,10353,25829F39FD2D2589,3,3821793100,2025-02-07 23:11:40,,100,,2024-12-06 12:00:00,48000,9295705,,,,,,,,1,14629,1,File,,2024
BxMxC - Single,BABYMETAL,J-Metal,BxMxC,3:03,RAW,01 BxMxC.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,BABYMETAL,100,True,1,150,324,,Se encuentra en spotify,,"MEGMETAL, METAL CYPHER",2025-01-18 05:33:16,2025-10-17 06:57:12,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/BABYMETAL/BxMxC%20-%20Single/01%20BxMxC.m4a,,8659,6145E2D3CE5A4CFD,3,3835794196,2025-07-19 23:23:16,,100,,2020-10-09 12:00:00,48000,7587887,1,2025-09-28 04:50:38,,,,,,1,14631,1,File,,2020
恋文 - Single,ATARASHII GAKKO!,J-Pop,恋文,4:00,RAW,01 恋文.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ATARASHII GAKKO!,100,True,1,85,325,,Se encuentra en spotify,,,2025-01-18 05:43:23,2025-10-17 06:57:15,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ATARASHII%20GAKKO!/%E6%81%8B%E6%96%87%20-%20Single/01%20%E6%81%8B%E6%96%87.m4a,,5105,2BCD0BA8094D5979,4,3839332418,2025-08-29 22:13:38,,100,,2020-05-22 12:00:00,48000,9873204,,,,,,,,1,14641,1,File,,2020
Pineapple Kryptonite - Single,ATARASHII GAKKO!,J-Pop,Pineapple Kryptonite,3:15,RAW,01 Pineapple Kryptonite.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ATARASHII GAKKO!,100,True,1,139,322,,Se encuentra en spotify,,ATARASHII GAKKO! & Mark Ramos Nishita,2025-01-18 05:45:16,2025-10-17 06:57:16,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ATARASHII%20GAKKO!/Pineapple%20Kryptonite%20-%20Single/01%20Pineapple%20Kryptonite.m4a,,4414,F4F369360C1AAEB4,3,3838822115,2025-08-24 00:28:35,,100,,2021-09-21 12:00:00,48000,8054723,,,,,,,,1,14643,1,File,,2021
Change - Single,ATARASHII GAKKO!,J-Pop,Change,3:11,RAW,01 Change.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ATARASHII GAKKO!,100,True,1,158,327,,Se encuentra en spotify,,,2025-01-18 05:47:47,2025-10-17 06:57:18,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ATARASHII%20GAKKO!/Change%20-%20Single/01%20Change.m4a,,4405,6E33338B1ACA509E,6,3844235271,2025-10-25 16:07:51,,100,,2024-07-19 12:00:00,48000,7959078,,,,,,,,1,14645,1,File,,2024
Outsiders - Single,Against The Current,Alternativa,Outsiders,3:49,RAW,01 Outsiders.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Against The Current,100,True,1,63,323,,Se encuentra en spotify,,,2025-01-18 05:54:03,2025-10-17 06:57:58,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Against%20The%20Current/Outsiders%20-%20Single/01%20Outsiders.m4a,,6885,98FBAF40975F7C80,3,3834330849,2025-07-03 00:54:09,,100,,2015-10-02 12:00:00,48000,9368253,,,,,,,,1,14647,1,File,,2015
Nosebleeds- Encore,"MisterWives, Against The Current & Chrissy Costanza",Alternativa,Out Of Your Mind,2:37,RAW,1-02 Out Of Your Mind.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,MisterWives,100,True,1,166,329,,Se encuentra en spotify,,"Mandy Lee, Etienne Bowler, Sean Van Vleet & Lyndsey Gerd Gunnulfsen",2025-01-18 05:58:11,2025-10-17 06:55:01,2,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/MisterWives/Nosebleeds-%20Encore/1-02%20Out%20Of%20Your%20Mind.m4a,,8572,FA5560BB390EB702,5,3845727220,2025-11-11 23:33:40,,100,,2024-07-26 12:00:00,48000,6593672,,,,,,,,17,14653,2,File,,2024
Barely Breathing - Single,From Ashes to New feat. Against The Current,Hard rock,Barely Breathing,3:10,RAW,01 Barely Breathing.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,From Ashes to New,100,True,1,100,321,,Se encuentra en spotify,,,2025-01-18 06:09:18,2025-10-17 06:55:58,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/From%20Ashes%20to%20New/Barely%20Breathing%20-%20Single/01%20Barely%20Breathing.m4a,,8021,B5E91EA563A0BCE4,8,3846401766,2025-11-19 18:56:06,,100,,2023-07-28 12:00:00,48000,7782514,1,2025-06-23 23:13:41,,,,,,1,14655,1,File,,2023
ERRØR BØY,LiL Lotus & Against The Current,Rock,Romantic Disaster,2:37,RAW,02 Romantic Disaster.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,LiL Lotus & Against The Current,100,True,1,125,325,,Se encuentra en spotify,,"John Villagran, John Feldmann, Aaron Puckett & Christina Costanza",2025-01-18 06:09:19,2025-10-17 06:55:29,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/LiL%20Lotus%20&%20Against%20The%20Current/ERR%C3%98R%20B%C3%98Y/02%20Romantic%20Disaster.m4a,,4529,B88B2A6FB142240D,2,3842424076,2025-10-04 17:01:16,,100,,2021-08-20 12:00:00,48000,6515780,,,,,,,,12,14659,2,File,,2021
Conflicting - Single,Phantom Siita,J-Pop,Conflicting,2:52,RAW,01 Conflicting.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Phantom Siita,100,True,1,128,323,,Se encuentra en spotify,,,2025-01-18 07:06:23,2025-10-17 06:54:28,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Phantom%20Siita/Conflicting%20-%20Single/01%20Conflicting.m4a,,5206,3EA7CAC415966A92,4,3827502856,2025-04-15 00:14:16,,100,,2024-10-10 12:00:00,48000,7128804,,,,,,,,1,14693,1,File,,2024
Devilish Girl - Single,Phantom Siita,J-Pop,Devilish Girl,3:18,RAW,01 Devilish Girl.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Phantom Siita,100,True,1,140,327,,Se encuentra en spotify,,,2025-01-18 07:06:23,2025-10-17 06:54:28,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Phantom%20Siita/Devilish%20Girl%20-%20Single/01%20Devilish%20Girl.m4a,,4429,6C2EBEDE5040FCDF,4,3837849326,2025-08-12 18:15:26,,100,,2024-08-28 12:00:00,48000,8245611,,,,,,,,1,14695,1,File,,2024
Hanabami - Single,Phantom Siita,J-Pop,Hanabami,2:43,RAW,01 Hanabami.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Phantom Siita,100,True,1,172,327,,Se encuentra en spotify,,,2025-01-18 07:06:23,2025-10-17 06:54:28,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Phantom%20Siita/Hanabami%20-%20Single/01%20Hanabami.m4a,,9146,16320CF6D13F3D17,1,3823590769,2025-02-28 18:32:49,,100,,2024-09-27 12:00:00,48000,6761897,,,,,,,,1,14697,1,File,,2024
Just Wanna xxxx With You - Single,Phantom Siita,J-Pop,Just Wanna xxxx With You,3:25,RAW,01 Just Wanna xxxx With You.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Phantom Siita,100,True,1,138,326,,Se encuentra en spotify,,,2025-01-18 07:06:23,2025-10-17 06:54:28,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Phantom%20Siita/Just%20Wanna%20xxxx%20With%20You%20-%20Single/01%20Just%20Wanna%20xxxx%20With%20You.m4a,,12518,440A627D6FDE8AF5,5,3840004230,2025-09-06 16:50:30,,100,,2024-07-31 12:00:00,48000,8508925,,,,,,,,1,14699,1,File,,2024
Otomodachi - Single,Phantom Siita,J-Pop,Otomodachi,3:14,RAW,01 Otomodachi.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Phantom Siita,100,True,1,164,324,,Se encuentra en spotify,,,2025-01-18 07:06:23,2025-10-17 06:54:28,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Phantom%20Siita/Otomodachi%20-%20Single/01%20Otomodachi.m4a,,8125,26B43E6F55481D58,4,3835770904,2025-07-19 16:55:04,,100,,2024-06-26 12:00:00,48000,8022891,,,,,,,,1,14701,1,File,,2024
Ahorita No - Single,Alex Soto,Música latina,Ahorita No,3:01,RAW,01 Ahorita No.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,106,322,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:37,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Ahorita%20No%20-%20Single/01%20Ahorita%20No.m4a,,4148,8C758CC59CEBB797,5,3844692010,2025-10-31 00:00:10,,100,,2019-04-12 12:00:00,48000,7420492,,,,,,,,1,14705,1,File,,2019
Claro - Single,Alex Soto,Música latina,Claro,3:39,RAW,01 Claro.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,99,321,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:37,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Claro%20-%20Single/01%20Claro.m4a,,2586,A49C693F0400EA94,4,3845453873,2025-11-08 19:37:53,,100,,2019-02-08 12:00:00,48000,8951957,1,2025-02-19 02:12:52,,,,,,1,14709,1,File,,2019
Dolor de Muelas - Single,Alex Soto,Música latina,Dolor De Muelas,3:21,RAW,01 Dolor De Muelas.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,112,326,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:37,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Dolor%20de%20Muelas%20-%20Single/01%20Dolor%20De%20Muelas.m4a,,3084,F48BA902A5EAF9A1,6,3844007973,2025-10-23 00:59:33,,100,,2021-10-29 12:00:00,48000,8335264,,,,,,,,1,14711,1,File,,2021
Forever Alone - Single,Alex Soto,Música latina,Forever Alone,3:38,RAW,01 Forever Alone.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,118,323,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:36,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Forever%20Alone%20-%20Single/01%20Forever%20Alone.m4a,,1525,617B56E327016895,5,3843648019,2025-10-18 21:00:19,,100,,2018-02-12 12:00:00,48000,8918097,,,,,,,,1,14715,1,File,,2018
Mala Copa - Single,Alex Soto,Música latina,Mala Copa,3:19,RAW,01 Mala Copa.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,148,328,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:35,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Mala%20Copa%20-%20Single/01%20Mala%20Copa.m4a,,4575,8BB0F1C27C0D430C,6,3843557881,2025-10-17 19:58:01,,100,,2018-12-14 12:00:00,48000,8308674,,,,,,,,1,14719,1,File,,2018
Nadie Le Gana Al Destino - Single,Alex Soto,Música latina,Nadie Le Gana Al Destino,3:37,RAW,01 Nadie Le Gana Al Destino.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,98,336,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:35,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Nadie%20Le%20Gana%20Al%20Destino%20-%20Single/01%20Nadie%20Le%20Gana%20Al%20Destino.m4a,,3283,AB21EEAF5B6AE7E2,3,3847194302,2025-11-28 23:05:02,,100,,2019-02-03 12:00:00,48000,9229440,,,,,,,,1,14721,1,File,,2019
No Debería - Single,Alex Soto,Música latina,No Debería,3:01,RAW,01 No Debería.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,106,326,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:35,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/No%20Deber%C3%ADa%20-%20Single/01%20No%20Deber%C3%ADa.m4a,,2672,794EBC14262E042E,1,3820996606,2025-01-29 17:56:46,,100,,2021-12-10 12:00:00,48000,7505475,,,,,,,,1,14723,1,File,,2021
Qué Tal - Single,Alex Soto & Griss Romero,Música latina,Qué Tal,3:52,RAW,01 Qué Tal.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto & Griss Romero,100,True,1,128,327,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:34,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto%20&%20Griss%20Romero/Qu%C3%A9%20Tal%20-%20Single/01%20Qu%C3%A9%20Tal.m4a,,2538,AE76530492691D8A,2,3843576633,2025-10-18 01:10:33,,100,,2020-10-30 12:00:00,48000,9597367,1,2025-08-24 01:08:53,,,,,,1,14727,1,File,,2020
Recaídas - Single,Alex Soto,Música latina,Recaídas,3:24,RAW,01 Recaídas.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,128,330,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:35,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Reca%C3%ADdas%20-%20Single/01%20Reca%C3%ADdas.m4a,,2160,3E7971FDDBEFA325,5,3841341761,2025-09-22 04:22:41,,100,,2022-07-15 12:00:00,48000,8560397,,,,,,,,1,14729,1,File,,2022
Seré Discreto - Single,Alex Soto,Música latina,Seré Discreto,3:31,RAW,01 Seré Discreto.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,104,327,,Se encuentra en spotify,,,2025-01-18 07:23:28,2025-10-17 06:57:35,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Ser%C3%A9%20Discreto%20-%20Single/01%20Ser%C3%A9%20Discreto.m4a,,4216,11807EDF8138DF09,3,3834829940,2025-07-08 19:32:20,,100,,2019-11-15 12:00:00,48000,8754162,,,,,,,,1,14731,1,File,,2019
Qué Chingón - Single,Alex Soto,Música latina,Qué Chingón,2:50,RAW,01 Qué Chingón.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,116,333,,Se encuentra en spotify,,,2025-01-19 21:00:34,2025-10-17 06:57:35,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Qu%C3%A9%20Ching%C3%B3n%20-%20Single/01%20Qu%C3%A9%20Ching%C3%B3n.m4a,,3497,BBA90AF2F5F4AD17,3,3847199683,2025-11-29 00:34:43,,100,,2022-09-23 12:00:00,48000,7241670,1,2025-09-23 19:20:48,,,,,,1,14739,1,File,,2022
BETTER DAYS - Single,ALI feat. Dos Monos,Alternativa,BETTER DAYS,5:03,RAW,01 BETTER DAYS.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ALI feat. Dos Monos,100,True,1,108,323,,Se encuentra en spotify,,,2025-01-19 21:59:55,2025-10-17 06:57:32,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ALI%20feat.%20Dos%20Monos/BETTER%20DAYS%20-%20Single/01%20BETTER%20DAYS.m4a,,4482,BCEBB9D9B63EA56F,10,3845653955,2025-11-11 03:12:35,,100,,2020-10-07 12:00:00,48000,12348007,,,,,,,,1,14743,1,File,,2020
NEVER SAY GOODBYE - EP,ALI feat. Mummy-D,Alternativa,NEVER SAY GOODBYE,4:50,RAW,01 NEVER SAY GOODBYE.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ALI,100,True,1,102,321,,Se encuentra en spotify,,Leo Stillman & 宮田レフティリョウ,2025-01-19 21:59:55,2025-10-17 06:57:31,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ALI/NEVER%20SAY%20GOODBYE%20-%20EP/01%20NEVER%20SAY%20GOODBYE.m4a,,9913,61AD40C96463E5E8,7,3838292182,2025-08-17 21:16:22,,100,,2022-10-03 12:00:00,48000,11926331,,,,,,,,4,14753,1,File,,2022
Temptations - Single,ALI,Alternativa,Temptations,2:49,RAW,01 Temptations.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ALI,100,True,1,109,322,,Se encuentra en spotify,,ALI,2025-01-19 21:59:55,2025-10-17 06:57:33,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ALI/Temptations%20-%20Single/01%20Temptations.m4a,,9847,BDB9C305674CCFED,2,3838323617,2025-08-18 06:00:17,,100,,2019-08-28 12:00:00,48000,6879766,,,,,,,,1,14769,1,File,,2019
Tokyo Pharaoh - Single,ALI,Alternativa,Tokyo Pharaoh,3:33,RAW,01 Tokyo Pharaoh.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ALI,100,True,1,121,323,,Se encuentra en spotify,,,2025-01-19 21:59:55,2025-10-17 06:57:33,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ALI/Tokyo%20Pharaoh%20-%20Single/01%20Tokyo%20Pharaoh.m4a,,3964,68033DF27C9F9815,6,3844083889,2025-10-23 22:04:49,,100,,2019-09-24 12:00:00,48000,8696623,,,,,,,,1,14771,1,File,,2019
Vim - Single,ALI,R&B-Soul,Vim,5:14,RAW,01 Vim.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ALI,100,True,1,112,324,,Se encuentra en spotify,,ALI,2025-01-19 21:59:55,2025-10-17 06:57:33,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ALI/Vim%20-%20Single/01%20Vim.m4a,,7971,95BE64812E5E5F77,7,3839335339,2025-08-29 23:02:19,,100,,2019-03-15 12:00:00,48000,12854853,,,,,,,,1,14775,1,File,,2019
INGLOURIOUS EASTERN COWBOY - EP,ALI feat. 木村昴,Alternativa,Whole Lotta Love,4:06,RAW,02 Whole Lotta Love.m4a,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ALI,100,True,1,112,322,,Se encuentra en spotify,,,2025-01-19 21:59:55,2025-10-17 06:57:30,1,1,,,5,Archivo de audio AAC,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ALI/INGLOURIOUS%20EASTERN%20COWBOY%20-%20EP/02%20Whole%20Lotta%20Love.m4a,,10567,7729F1A9C75FDB77,6,3844434797,2025-10-28 00:33:17,,100,,2022-02-23 12:00:00,48000,10170421,1,2025-02-23 23:08:42,,,,,,4,14791,2,File,,2022
